stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2142,1859,Cabana at Southwinds,,42.25300995,-83.02644664,1,,0,,1
1728,1861,Cabana at Roxborough,,42.253573,-83.023353,1,,0,,1
1626,1866,Cabana at Geraedts,,42.253955,-83.021107,1,,0,,1
121328,2270,Cabana at Mount Royal,,42.254631,-83.017355,1,,0,,1
2412,1473,Cabana at Casgrain,,42.255161,-83.01434,1,,0,,1
1866,1870,Cabana at McGraw,,42.256131,-83.009009,1,,0,,1
2410,1415,Cabana at Granada,,42.256687,-83.005987,1,,0,,1
1389,1872,Howard at Cabana,,42.259072,-82.995515,1,,0,,1
1829,1873,Howard at Maguire,,42.264938,-82.999299,1,,0,,1
1716,1875,Howard at Kenilworth,,42.268673,-83.001678,1,,0,,1
1602,1880,Marentette at Foster,,42.270118,-82.995349,1,,0,,1
1523,1882,Marentette at Division,,42.26689668,-82.99328923,1,,0,,1
1251,1883,Provincial at Clarke,,42.26213659,-82.98503285,1,,0,,1
2409,1409,Provincial at Cabana,,42.260982,-82.982997,1,,0,,1
1717,1884,Provincial at Humane Society,,42.259892,-82.980907,1,,0,,1
2388,1885,Provincial at Sixth Concession,,42.258871,-82.979084,1,,0,,1
1823,1886,Provincial at Lone Pine,,42.257547,-82.976541,1,,0,,1
176228,2374,Provincial at Lucier Glove and Safety Products,,42.256358,-82.974403,1,,0,,1
1257,1888,Provincial at Monarch Basics,,42.254703,-82.971396,1,,0,,1
1258,1891,Provincial at Legacy Park,,42.253965,-82.970072,1,,0,,1
176163,2459,Mount Royal at Mitchell,,42.245106,-83.011108,1,,0,,1
176164,2460,Mount Royal at Villa Maria South,,42.248187,-83.013046,1,,0,,1
176165,2461,Mount Royal at Villa Maria North,,42.251055,-83.014849,1,,0,,1
176166,2462,Mount Royal at Cabana,,42.253196,-83.016205,1,,0,,1
176167,2463,Dominion at Cabana,,42.255008,-83.017347,1,,0,,1
176168,2464,Dominion at Roselawn,,42.257529,-83.018424,1,,0,,1
176169,2465,Dominion at Beals,,42.259725,-83.019834,1,,0,,1
176170,2466,Dominion at Richardie,,42.261376,-83.020921,1,,0,,1
176171,2467,Dominion at Norfolk,,42.265026,-83.023384,1,,0,,1
176172,2468,Dominion at Grand Marais,,42.268363,-83.02569,1,,0,,1
176173,2469,Dominion at Labelle,,42.271378,-83.027639,1,,0,,1
176174,2453,Dominion at EC Row,,42.273232,-83.028807,1,,0,,1
1548,1705,Dominion at E.C. Row,,42.274961,-83.029929,1,,0,,1
1939,1704,Dominion at Northwood,,42.277418,-83.031534,1,,0,,1
1261,1701,Dominion at Holy Names,,42.27915315,-83.03264475,1,,0,,1
1944,1699,Dominion at Ojibway,,42.281968,-83.034457,1,,0,,1
1260,1697,Dominion at McKay,,42.285409,-83.036672,1,,0,,1
1332,1695,Dominion at Arcadia,,42.288461,-83.038636,1,,0,,1
2223,1693,Campbell at Totten,,42.292101,-83.041519,1,,0,,1
1501,1691,Campbell at Curry,,42.29309755,-83.04364454,1,,0,,1
2392,1154,Campbell at Mark,,42.294563,-83.046753,1,,0,,1
2198,1688,Campbell at Tecumseh,,42.29565,-83.048839,1,,0,,1
2000,1686,Campbell at Pelletier,,42.29702036,-83.04972858,1,,0,,1
1671,1682,Campbell at Grove,,42.299743,-83.051157,1,,0,,1
1306,1680,Campbell at Adanac,,42.300885,-83.051891,1,,0,,1
1481,1678,Campbell at College,,42.303568,-83.053593,1,,0,,1
2080,1676,Campbell at Rooney,,42.30505589,-83.05455546,1,,0,,1
2327,1674,Campbell at Wyandotte,,42.30715591,-83.05589291,1,,0,,1
2403,1381,Campbell at Martindale,,42.309783,-83.057583,1,,0,,1
2238,1672,Campbell at University,,42.312012,-83.059031,1,,0,,1
2074,1670,Riverside at Campbell,,42.314656,-83.060163,1,,0,,1
1870,1668,Riverside at McKay,,42.315525,-83.057632,1,,0,,1
176175,2470,Riverside at Cameron,,42.316039,-83.055909,1,,0,,1
1942,1666,Riverside at Oak,,42.31704167,-83.05224016,1,,0,,1
2073,1664,Riverside at Caron,,42.31772373,-83.04811865,1,,0,,1
2305,1663,Windsor Transit Terminal,,42.31778321,-83.04346973,1,,0,,1
1425,1665,Riverside at Caron,,42.317756,-83.048514,1,,0,,1
176160,2471,Riverside at Crawford,,42.317237,-83.051926,1,,0,,1
176161,2472,Riverside at Elm,,42.316722,-83.054084,1,,0,,1
1871,1669,Riverside at McKay,,42.315688,-83.057541,1,,0,,1
2075,1671,Campbell at Riverside,,42.31426518,-83.06062623,1,,0,,1
2239,1673,Campbell at University,,42.311868,-83.059107,1,,0,,1
2395,1305,Campbell at Martindale,,42.30927,-83.057446,1,,0,,1
2328,1675,Campbell at Wyandotte,,42.3069553,-83.05595324,1,,0,,1
2081,1677,Campbell at Rooney,,42.3043,-83.054285,1,,0,,1
1482,1679,Campbell at College,,42.30334,-83.053636,1,,0,,1
1307,1681,Campbell at Adanac,,42.301095,-83.052202,1,,0,,1
1672,1683,Campbell at Grove,,42.299598,-83.051243,1,,0,,1
2001,1687,Campbell at Pelletier,,42.29702072,-83.04989867,1,,0,,1
2199,1689,Campbell at Tecumseh,,42.295014,-83.048088,1,,0,,1
1847,1690,Campbell at Everts,,42.293586,-83.045005,1,,0,,1
1502,1692,Campbell at Curry,,42.29261,-83.04294,1,,0,,1
2224,1694,Dominion at Totten,,42.29127735,-83.04064433,1,,0,,1
1333,1696,Dominion at Arcadia,,42.288355,-83.038724,1,,0,,1
1259,1698,Dominion at McKay,,42.286214,-83.03734,1,,0,,1
1945,1700,Dominion at Ojibway,,42.281628,-83.034438,1,,0,,1
1262,1702,Dominion at Holy Names,,42.27920756,-83.03284798,1,,0,,1
1938,1703,Dominion at Northwood,,42.27726387,-83.03166976,1,,0,,1
176162,2432,Dominion at EC Row,,42.274817,-83.030113,1,,0,,1
1549,1706,Dominion at E.C. Row,,42.273384,-83.029216,1,,0,,1
1767,1708,Dominion at Labelle,,42.270875,-83.027559,1,,0,,1
1662,1711,Dominion at Grand Marais,,42.26815553,-83.02583891,1,,0,,1
1928,1713,Dominion at Norfolk,,42.264529,-83.023213,1,,0,,1
2059,1715,Dominion at Richardie,,42.261208,-83.020946,1,,0,,1
1353,1717,Dominion at Beals,,42.25924803,-83.01965325,1,,0,,1
2091,1719,Dominion at Roselawn,,42.25706638,-83.01825927,1,,0,,1
1386,1721,Dominion at Cabana,,42.25487633,-83.01742843,1,,0,,1
1279,1723,Mount Royal at Cabana,,42.252903,-83.016159,1,,0,,1
2251,1725,Mount Royal at Villa Maria North,,42.25065594,-83.01474106,1,,0,,1
2252,1726,Mount Royal at Villa Maria South,,42.248212,-83.013203,1,,0,,1
1901,1728,Mount Royal at Mitchell,,42.245098,-83.011237,1,,0,,1
1492,1730,Mount Royal at Cousineau,,42.243176,-83.010044,1,,0,,1
107091,2260,Tecmseh Mall Rear Entrance,,42.315908,-82.936701,1,,0,,1
1800,2007,Lauzon Rd. at Lilac,,42.30868192,-82.92846342,1,,0,,1
2337,1999,Lauzon at Vince,,42.30669541,-82.92721665,1,,0,,1
140236,2338,Wildwood and Forest Glade,,42.300568,-82.918822,1,,0,,1
140237,2339,Wildwood at Hemlock,,42.299192,-82.915594,1,,0,,1
140238,2340,Wildwood at Holly,,42.300092,-82.912721,1,,0,,1
140239,2341,Wildwood at Deerbrook,,42.301215,-82.910106,1,,0,,1
140240,2342,Wildwood at Soulliere,,42.303128,-82.90553,1,,0,,1
140241,2343,Wildwood at Ancona,,42.303463,-82.903021,1,,0,,1
140242,2344,Wildwood at Timber Bay,,42.305329,-82.900923,1,,0,,1
2343,2005,Banwell at Mulberry,,42.306737,-82.899357,1,,0,,1
101471,2259,Banwell at Palmetto,,42.309144,-82.899971,1,,0,,1
2180,2022,Banwell at Banwell Gardens,,42.310719,-82.900344,1,,0,,1
2181,2024,Banwell at Tecumseh,,42.313471,-82.90102,1,,0,,1
2036,2028,McHugh at Questa,,42.31728597,-82.9035976,1,,0,,1
2229,2030,McHugh at Trappers,,42.31756671,-82.90598378,1,,0,,1
2244,2031,McHugh at Venetian,,42.31792625,-82.90920428,1,,0,,1
1472,2033,McHugh at Clover,,42.318213,-82.912034,1,,0,,1
2350,2034,McHugh at Cypress,,42.31887998,-82.91851318,1,,0,,1
2351,2039,WFCU Centre Main Entrance,,42.319801,-82.928301,1,,0,,1
109969,2264,Spitfires Way at Darfield,,42.319111,-82.93099,1,,0,,1
109971,2265,Spitfires Way at Bowler,,42.318556,-82.933189,1,,0,,1
109970,2269,Lauzon at Tecumseh Mall East Ent,,42.315262,-82.932678,1,,0,,1
1784,2050,McHugh at Lauzon,,42.32199838,-82.93631213,1,,0,,1
1505,2049,McHugh at Darfield,,42.322288,-82.931789,1,,0,,1
1890,2047,McHugh at Mickey Renuad Way,,42.320602,-82.926827,1,,0,,1
2353,2046,McHugh at Cypress,,42.318695,-82.918287,1,,0,,1
1473,2045,McHugh at Clover,,42.31814512,-82.91302443,1,,0,,1
2352,2042,Clover at Firgrove,,42.321217,-82.912271,1,,0,,1
1817,2040,Clover at Little River,,42.32479872,-82.91314733,1,,0,,1
1998,2037,Little River at Pearson,,42.3251386,-82.91040163,1,,0,,1
1358,2035,Little River at Chateau,,42.325382,-82.907208,1,,0,,1
1345,2032,Little River at Banwell,,42.32564619,-82.90393733,1,,0,,1
1738,2029,Little River at Jarvis,,42.32566116,-82.90078917,1,,0,,1
1816,2027,Cora Greenwood at Little River,,42.3264451,-82.89839215,1,,0,,1
1428,2025,Cora Green at Castle Hill,,42.32879659,-82.8989639,1,,0,,1
1521,2023,Cora Green at Dillon,,42.33083194,-82.89945829,1,,0,,1
2067,2021,Cora Green at Riverside,,42.33334815,-82.90006502,1,,0,,1
1737,2020,Riverside at Jarvis,,42.33420186,-82.90270906,1,,0,,1
2349,2019,Greenpark at Amalfi,,42.33447417,-82.90698071,1,,0,,1
2348,2018,Wyandotte at Greenpark,,42.33239713,-82.90693721,1,,0,,1
2347,2017,Wyandotte at Clover,,42.33377346,-82.91599333,1,,0,,1
2346,2016,Wyandotte at Florence,,42.33373647,-82.91905914,1,,0,,1
2345,2015,Wyandotte at Martinique,,42.33364529,-82.92421393,1,,0,,1
1667,2014,Wyandotte at Greendale,,42.33365234,-82.93099699,1,,0,,1
2286,2013,Wyandotte at Westchester,,42.33360662,-82.93263173,1,,0,,1
1732,2012,Wyandotte at Isack,,42.33358204,-82.93537795,1,,0,,1
2023,2011,Wyandotte at Riverside Plaza,,42.33356193,-82.93879777,1,,0,,1
2273,2010,Wyandotte at Watson,,42.33355574,-82.94050161,1,,0,,1
2311,2009,Lauzon Rd. at Wyandotte,,42.33291657,-82.94369529,1,,0,,1
2159,2008,Lauzon Road at St. Rose,,42.32939395,-82.94154245,1,,0,,1
109972,2266,Lauzon at McHugh,,42.321353,-82.936425,1,,0,,1
140235,2335,Spitfires Way at Bowler,,42.318386,-82.933063,1,,0,,1
114237,2268,Spitfire Way at Darfield,,42.319011,-82.930842,1,,0,,1
2354,2048,WFCU Centre Main Entrance,,42.319765,-82.928077,1,,0,,1
2381,2038,McHugh at Micky Renaud Way,,42.32089615,-82.92670566,1,,0,,1
1504,2041,McHugh at Darfield,,42.32254888,-82.93268441,1,,0,,1
109973,2267,Lauzon at Spitfires Way,,42.318387,-82.934587,1,,0,,1
34026,2141,Montgomery at Surrey,,42.234634,-83.003711,1,,0,,1
34027,2142,Montgomery at Eastbourne,,42.232447,-83.002319,1,,0,,1
34028,2143,Heritage at Winfield,,42.231178,-83.008534,1,,0,,1
34029,2144,Heritage at Winfield,,42.232189,-83.010072,1,,0,,1
34030,2145,Heritage at Rushwood,,42.23477,-83.011892,1,,0,,1
34031,2146,Heritage at Rushwood,,42.237192,-83.013793,1,,0,,1
34032,2147,Heritage at Sandwich West,,42.239077,-83.015131,1,,0,,1
34033,2148,Sandwich West at Lovell,,42.239813,-83.016758,1,,0,,1
34034,2149,Sandwich West at Durocher,,42.238657,-83.018066,1,,0,,1
34035,2150,Sandwich West at D'Amore,,42.237214,-83.019549,1,,0,,1
34036,2151,Sandwich West at Mary,,42.236329,-83.02189,1,,0,,1
34037,2152,Sandwich West at Huron Church,,42.23597,-83.024377,1,,0,,1
34038,2153,Huron Church at Skinner,,42.237702,-83.026295,1,,0,,1
34039,2154,Huron Church at Cousineau,,42.239671,-83.027526,1,,0,,1
34040,2155,Normandy at Huron Church,,42.243916,-83.031322,1,,0,,1
34041,2156,Normandy at Twelfth,,42.244024,-83.035236,1,,0,,1
34042,2157,Normandy at Tenth,,42.244214,-83.040403,1,,0,,1
34043,2158,Normandy at Seventh,,42.244374,-83.045528,1,,0,,1
34044,2159,Ellis at Normandy,,42.245047,-83.055319,1,,0,,1
34045,2160,Delmar at Ellis,,42.248018,-83.057333,1,,0,,1
34046,2161,Malden at Normandy,,42.244996,-83.061066,1,,0,,1
34047,2162,Malden at Morton,,42.241667,-83.061242,1,,0,,1
34048,2163,Malden at Edgemore,,42.23995,-83.061379,1,,0,,1
34049,2164,Malden at Outram,,42.237338,-83.061522,1,,0,,1
34050,2165,Malden at Monty,,42.235906,-83.061606,1,,0,,1
34051,2166,Malden at Rosati,,42.23368,-83.06177,1,,0,,1
34052,2167,Malden at Bouffard,,42.229107,-83.061118,1,,0,,1
2213,1641,Laurier at Rocheleau,,42.225737,-83.058441,1,,0,,1
34053,2168,Vollmer Centre Front Entrance,,42.222375,-83.052636,1,,0,,1
34054,2169,Mike Raymond at Malden,,42.223037,-83.059816,1,,0,,1
34055,2170,Malden at Laurier,,42.225562,-83.060484,1,,0,,1
34056,2171,Malden at Bouffard,,42.229613,-83.061019,1,,0,,1
34057,2172,Malden at Rosati,,42.233211,-83.061561,1,,0,,1
34058,2173,Reaume at Malden,,42.234744,-83.062595,1,,0,,1
34059,2174,Reaume at Woodbridge,,42.235653,-83.066204,1,,0,,1
34060,2175,Reaume at Deerview,,42.236392,-83.06916,1,,0,,1
34061,2176,Reaume at Piruzza,,42.237213,-83.072389,1,,0,,1
34062,2177,Reaume at Matchette,,42.23827,-83.076558,1,,0,,1
34063,2178,Matchette at Monty,,42.240675,-83.07685,1,,0,,1
34064,2179,Matchette at Minto,,42.243049,-83.076697,1,,0,,1
34065,2180,Morton at Matchette,,42.246477,-83.077099,1,,0,,1
34066,2181,Morton at Quick,,42.246928,-83.078917,1,,0,,1
34067,2182,Morton at Wales,,42.247632,-83.081712,1,,0,,1
34068,2183,Morton at Ramblewood,,42.248326,-83.084436,1,,0,,1
34069,2184,Morton at Ramblewood,,42.24902,-83.087185,1,,0,,1
34070,2185,Morton at Ojibway,,42.249693,-83.089762,1,,0,,1
159788,2397,Morton Ind'l & Genesis Express,,42.249659,-83.09694,1,,0,,1
159789,2398,Morton Ind'l at PrecisionAutomot,,42.24796,-83.095889,1,,0,,1
159790,2399,Morton Industr at Papp Plastics,,42.248844,-83.093383,1,,0,,1
159791,2400,Morton at Morton Industrial,,42.250052,-83.091677,1,,0,,1
34071,2186,Front at River,,42.246095,-83.094888,1,,0,,1
34072,2187,Front at Antaya,,42.246091,-83.09842,1,,0,,1
34073,2188,Front at Reaume,,42.244159,-83.101111,1,,0,,1
34074,2189,Front at Riverview,,42.24181,-83.101467,1,,0,,1
34075,2190,Front at Bouffard,,42.239709,-83.101849,1,,0,,1
34076,2191,Front at Huron,,42.238114,-83.102212,1,,0,,1
34077,2192,Front at Laurier,,42.236257,-83.10255,5,,0,,1
34078,2193,Front at Adams,,42.234508,-83.102874,1,,0,,1
34079,2194,Front at Boismier,,42.232371,-83.103199,1,,0,,1
34080,2195,International at Front,,42.228934,-83.101868,1,,0,,1
34081,2196,Michigan at International,,42.22774,-83.095545,1,,0,,1
34082,2197,Michigan at Fields,,42.229775,-83.095458,1,,0,,1
34083,2198,Michigan at Delaware,,42.231812,-83.095329,1,,0,,1
34084,2199,Michigan at Laurier,,42.234375,-83.095199,1,,0,,1
34085,2200,Laurier at Hazel,,42.23403,-83.092867,1,,0,,1
34086,2201,Laurier at Alfred,,42.233229,-83.089682,1,,0,,1
34087,2202,Laurier at Mayfair,,42.232465,-83.086661,1,,0,,1
34088,2203,Laurier at Marquette,,42.231387,-83.082395,1,,0,,1
34089,2204,Laurier at Matchette,,42.229859,-83.076337,1,,0,,1
34090,2205,Laurier at First,,42.22899,-83.072934,1,,0,,1
34091,2206,Laurier at Selkirk,,42.227934,-83.068717,1,,0,,1
34092,2207,Laurier at Tacoma,,42.2268,-83.064156,1,,0,,1
34093,2208,Laurier at Malden,,42.22593,-83.060845,1,,0,,1
34094,2209,Malden at Reaume,,42.234821,-83.061479,1,,0,,1
34095,2210,Malden at Valiant,,42.236967,-83.061337,1,,0,,1
34096,2211,Malden at Stuart,,42.238472,-83.061246,1,,0,,1
34097,2212,Malden at Edgemore,,42.240057,-83.061132,1,,0,,1
34098,2213,Malden at Grillo,,42.242651,-83.06099,1,,0,,1
34099,2214,Malden at Normandy,,42.245101,-83.060797,1,,0,,1
34100,2215,Delmar at  Ellis,,42.247882,-83.0571,1,,0,,1
34101,2216,Ellis at Normandy,,42.245284,-83.055463,1,,0,,1
34102,2217,Normandy at Seventh,,42.244289,-83.046424,1,,0,,1
34103,2218,Normandy at Tenth,,42.244059,-83.039582,1,,0,,1
34104,2219,Normandy at Thirteenth,,42.243848,-83.03328,1,,0,,1
34105,2220,Normandy at Huron Church,,42.243762,-83.030571,1,,0,,1
34106,2221,Huron Church at Disputed,,42.239423,-83.027599,1,,0,,1
34107,2222,Huron Church at Skinner,,42.237685,-83.026483,1,,0,,1
